2020-10-25 12:53:48, How wood is trending as a renewable building material even for high rises but don t expect timber skyscrapers in Hong Kong https t co rUW8eathZJ , pnamgyel , ,687,Thimphu 
2020-10-25 01:41:20, Lingering on the last light in a temple named Tango TangoGoemba Monastery NatureHikes ThimphuTrails AutumnInTheThunderDragon Tango Monastery https t co uHydyxo4HW , LovenRamos , TangoGoemba Monastery NatureHikes ThimphuTrails AutumnInTheThunderDragon ,2112,Bhutan 
2020-10-25 01:12:55, Continuation of Biography of His Holiness Chabjey Thrizur Rinpoche 68th Jey Khenpo of Bhutan Part 3 https t co JPkS0pKyAJ , tsheridorji , ,240,Thimphu 
2020-10-24 20:54:54, Credit to Liverpool Well played Sheffield United xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f LIVSHE , ChhedupSangay , LIVSHE ,1164,Thimphu 
2020-10-24 20:24:31, Brilliant header I just love this boy Diego Jota LIVSHU , ChhedupSangay , LIVSHU ,1164,Thimphu 
2020-10-24 19:43:35, A class ball from Captain Powerful header from Mane Easy finish for Bobby We equalised before half time LIVSHU , ChhedupSangay , LIVSHU ,1164,Thimphu 
2020-10-24 18:40:24, ChelseaFC Why man of the match when there is lots of work to do , TheFPLBhutan , ,14,Thimphu 
2020-10-24 18:29:54, youneshh I think Lampard too scared to take risk and he was playing for his safe Lampard will never success if he play this style Respect as a player not as a manager , TheFPLBhutan , ,14,Thimphu 
2020-10-24 18:16:09, M turning 29 today You will believe if you watch till the end Happiness Babesa Thimphu https t co I2dKMw14eX , bhutan majestic , ,1155,Thimphu 
2020-10-24 18:10:57, Just posted a photo Babesa Thimphu https t co nNRyjZfBy6 , bhutan majestic , ,1155,Thimphu 
2020-10-24 17:32:01, What is going on VAR with this Wow wow wow wow FIFA has to look into this one https t co VUAz60pbt3 , TheFPLBhutan , ,14,Thimphu 
2020-10-24 17:20:03, caricatured xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f x91 x8c Solid , vikrantparate , ,31,Thimphu 
2020-10-24 17:16:26, rohini sgh yadavtejashwi NitishKumar Recent surveys are last attempt from NDA to influence voting pattern I m sure Gathbandhan is winning with comfortable majority , vikrantparate , ,31,Thimphu 
2020-10-24 16:24:33, steve worrell This is what I dream everyday about Opponent being Liverpool xf0 x9f x8e x88 xf0 x9f x99 x88 , phuzinspurs , ,1282,Thimphu 
2020-10-24 15:14:00, Place my hometown and my startup moments place https t co OX6RYlI2n7 number8 soonamwalker SoonamWalker PhotoGraphy photography beautiful sbhutan trongsa view field https t co LZ6ONJssbv , soonamwalker , number8 soonamwalker SoonamWalker PhotoGraphy photography beautiful trongsa view field ,82,Thimphu 
2020-10-24 13:50:15, LhendupDema Hahahaha sure I won t stare but come forward lol , somrikzin , ,53,Thimphu 
2020-10-24 13:47:49, LhendupDema Same here I add a little bit of guitar too lol , somrikzin , ,53,Thimphu 
2020-10-24 13:02:35, Rural Sanitation and Hygiene Programme RSAHP SNVBhutan xe2 x80 x99s version of SSH4A conducted the mid term review meeting in Dagana district and here is what the local government and healthcarefacilities staffs are reporting Few slides that speaks volumes RSAHP is supported by dfat https t co rCi8IAOmPj , SNVBhutan , SSH4A healthcarefacilities ,236,Thimphu 
2020-10-24 12:48:19, You can now call and check the availability of products or services at any xc2 xa0Customer Care Centre before making a long journey to it For contact details of Customer Care Centres https t co uejAwzbtnj TashiCell https t co HSPIojVcdi , TashiCell , TashiCell ,1837,Thimphu 
2020-10-24 11:43:43, What you like to have https t co DHLVy76cRE , ChadoLingpa , ,74,Thimphu 
2020-10-24 09:28:54, CentralIfs cmohry mlkhattar Congratulation and best wishes to Alok Verma , pnamgyel , ,687,Thimphu 
2020-10-24 07:58:18, On 75th Anniversary of the UN xf0 x9f x87 xba xf0 x9f x87 xb3 today I would like to extend my best wishes to all the UN personnel across the globe amp the Country Team here in Bhutan The Royal Govt places great importance on our partnrshp with the UN and looks forward to further strengthening our association , FMBhutan , ,4385,Thimphu 
2020-10-24 07:38:48, ProjectLincoln Legal representative very poor english , pwangdi , ,162,Thimphu 
2020-10-24 07:29:15, HOUSEOFZANG She needs to go back to school xf0 x9f x8f xab , phuzinspurs , ,1282,Thimphu 
2020-10-24 07:16:42, Continuation of Biography of His Holiness Chabjey Thrizur Rinpoche 68th Jey Khenpo of Bhutan Part 2 https t co xJH47r0uBJ , tsheridorji , ,240,Thimphu 
2020-10-24 07:02:35, You have tons of ideas flooding your mind today and can xe2 x80 x99t wait More for Virgo https t co ytH6jMhay1 , czdorji , ,2320,Thimphu 
2020-10-24 07:01:12, It s time you start working smarter instead of harder Stop tr More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-10-24 07:01:04, You consider yourself a team player at work but you may be gr More for Taurus https t co EECfQYA8HL , cixx67 , ,1508,Thimphu 
2020-10-24 07:00:15, Today you may simply want to spend some time by yourself but More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,314,Thimphu 
2020-10-24 06:52:25, Republic hounded xf0 x9f x98 x92 mediaharassment xf0 x9f x99 x84 more power to you republic xf0 x9f x92 xaa xe2 x9c x8a NoMoreFakeCases RepublicFightsBack https t co chRU0VENMv , OrjiDema , mediaharassment NoMoreFakeCases RepublicFightsBack ,253,Thimphu 
2020-10-24 06:12:44, BharatKoJaniye warm up Mock Quiz Identify the programme by the government of India with a mission to transform urban India in a smarter approach a Transform India b Smart Cities Project c Make In India d Swachh Bharat Join BharatKoJaniye https t co W8yhrOUUqr https t co LjaOTjFMKv , Indiainbhutan , BharatKoJaniye BharatKoJaniye ,11696,Thimphu 
2020-10-24 06:05:58, LhendupDema I feel it xf0 x9f x98 x9b , WangchukLekey , ,121,Thimphu 
2020-10-24 05:27:25, Only 2 free transfer or will I get 3 free transfer , TheFPLBhutan , ,14,Thimphu 
2020-10-24 05:26:29, OfficialFPL If I don t transfer 3 consecutive game week how many free transfer I will get in the following game week , TheFPLBhutan , ,14,Thimphu 
2020-10-24 04:25:18, India s MoAYUSH celebrates xe2 x80 x9c AyurvedaDay xe2 x80 x9d every year since 2016 on occasion of Dhanwantari Jayanti which falls this year on 13 November 2020 AyurvedaDay TraditionalMedicine PMOIndia PMBhutan moayush MEAIndia IndianDiplomacy PTI News KuenselOnline BBSBhutan https t co kKLETVldsY , Indiainbhutan , AyurvedaDay AyurvedaDay TraditionalMedicine ,11696,Thimphu 
2020-10-24 03:51:22, Observing the UN Day today we take the opportunity in thanking all UN Agencies for partnering with us in this fighting this battle Together we were are and shall be Prime Minister s Office PMO Bhutan Sowai Lyonpo UN Bhutan COVID 19BHU OurGyenkhu https t co rPGkJ7eb5C , business bhutan , COVID 19BHU OurGyenkhu ,11325,Thimphu 
2020-10-24 03:03:54, FaheemYounus Spending huge amount of money sanitizing all vehicles entering the country and believing that the virus could transmit through inanimate surface , dawapenjor , ,1298,Thimphu 
2020-10-24 03:01:09, Product made in Bhutan Traditional Sling purse for women by RENEW xe2 x8f xa9 https t co 4HdGu9JOkY https t co dfZK1pelwL , Druksell1 , ,3,Thimphu 
2020-10-24 02:35:47, XXL Nah She didnt but is probably her best verse in her whole career , dendup , ,32,Thimphu 
2020-10-24 02:09:16, Good morning from the capital I have had a dream of both of my parents tonight First thing I did today was a prayers for their long life and everlasting happiness They are the reasons I m today With gratitude and respects I bow to them xf0 x9f x99 x8f , ChhedupSangay , ,1164,Thimphu 
2020-10-24 02:02:28, Beautiful xf0 x9f x92 x97 https t co RHUmMsKxk8 , monutamang , ,323,Thimphu 
2020-10-23 19:23:40, HopeLissie Druk rip up Lissie Hippo , BhutanBeast , ,42,Thimphu 
2020-10-23 16:38:50, Just posted a photo Babesa Thimphu https t co V9IpLZ8aWa , bhutan majestic , ,1155,Thimphu 
2020-10-23 16:38:00, FPLtips You have got very strong team , TheFPLBhutan , ,14,Thimphu 
2020-10-23 16:26:42, FPLtips your GW6 captain , TheFPLBhutan , ,14,Thimphu 
2020-10-23 16:08:42, scottbstyris kiwi ben the drinking game for me chief , Crocodilovic , ,53,Thimphu 
2020-10-23 16:00:15, Sometimes we shouldn t be scared of saying what s truth Our systems do not improve because we do not tell what s in there We just pretend Be the real Do not pretend , ChhedupSangay , ,1164,Thimphu 
2020-10-23 15:45:27, sarahmarb aajtak anjanaomkashyap On godi media channel BJP s people participate with umpire in their pocket Infact umpire is more vocal than BJP participants This is one of the example , vikrantparate , ,31,Thimphu 
2020-10-23 12:54:37, Shotby Mi note 9 pro max https t co bYOba13TEO Thank you my photography model you had done with perfect way number8 soonamwalker soonamwalker photography nature PicOfTheDay picture photos nature shot beautiful https t co ucUXh6mqVe , soonamwalker , photography model number8 soonamwalker soonamwalker photography nature PicOfTheDay picture photos nature shot beautiful ,82,Thimphu 
2020-10-23 12:51:28, FPLtips Your final team news and captain for gw6 , TheFPLBhutan , ,14,Thimphu 
2020-10-23 12:23:53, Just posted a photo https t co LCCD7Qlerz , soonamwalker , ,82,Thimphu 
2020-10-23 11:35:58, Volume on xf0 x9f x94 x88 xf0 x9f x94 x9b xf0 x9f x87 xa7 xf0 x9f x87 xb9 HMSPEECH Bhutan K5 https t co URNhgBjYbG , lyarrba , HMSPEECH Bhutan K5 ,8,Thimphu 
2020-10-23 10:46:35, TshetenNorbu Dude that s deep , dendup , ,32,Thimphu 
2020-10-23 09:14:30, Tsirang Forest Division upgraded two beat offices at Mendrelgang and Tsirangtoe gewogs to full fledged Range Offices With the up gradation Tsirang now has three Range Offices Please read more at https t co fvcqWBoVXY https t co Bx70hJ0Tv7 , business bhutan , ,11325,Thimphu 
2020-10-23 07:57:14, BirdsofBhutan You mean artist Karma Wangchuk Dewathangpa is dead I didn xe2 x80 x99t know RIP , DziJ , ,1770,Thimphu 
2020-10-23 07:02:37, In true Virgo form you xe2 x80 x99ll be able to stay grounded today reg More for Virgo https t co ytH6jMhay1 , czdorji , ,2320,Thimphu 
2020-10-23 07:01:13, Your money matters deserve a little extra attention from you t More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-10-23 07:01:05, You may be tempted to share something with a group of people y More for Taurus https t co EECfQYA8HL , cixx67 , ,1508,Thimphu 
2020-10-23 07:00:32, MrsCie DK shmueli The reddish one is very common in the east while the smaller one in the western side xf0 x9f x98 x8a , DziJ , ,1770,Thimphu 
2020-10-23 07:00:16, A situation may arise today that has you questioning the integ More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,314,Thimphu 
2020-10-23 06:42:30, MrsCie DK shmueli Both are found and widely used in Bhutan xf0 x9f xa4 xa3 , DziJ , ,1770,Thimphu 
2020-10-23 06:36:01, good morning dear we are now at work happy weekend https t co NTQGBHFDEU https t co 8lW3Q7ChfT , SyedSaa1 , ,1506,Thimphu 
2020-10-23 05:58:08, JigsNews For the longest time I always thought of it as a brand as projected in the movie Syrup xf0 x9f xa4 xa8 xf0 x9f x98 x82 , ImihcWangmo , ,392,Thimphu 
2020-10-23 05:35:47, Delighted to announce the launch of the online application form for the Ambassador xe2 x80 x99s Scholarship for 2020 2021 Here is the link https t co NRd3wx6ELm PMBhutan FMBhutan PMOIndia OIA MEA MEAIndia IndianDiplomacy WIONews KuenselOnline BBSBhutan thebhutanese BhutanT https t co 3cHvFfBUhO , Indiainbhutan , ,11696,Thimphu 
2020-10-23 05:32:51, Tsirang Forest Division now formally upgraded two beat offices to full fledged Range office to provide faster public service delivery to cater the need of communities and minimize turnaround time in providing efficient service delivery https t co UZ0xYBaYA7 https t co SPwEgFur07 , moafbhutan , ,497,Thimphu 
2020-10-23 05:21:55, Guess this Majestic place Ofcourse bhutan https t co 2AwkfxRCDp , NamgaySkidas , Ofcourse bhutan ,376,Paro 
2020-10-23 05:01:49, good day Joan https t co bqd4TmDXwr https t co xKYeUquV7E , SyedSaa1 , ,1506,Thimphu 
2020-10-23 04:48:47, Covid19Updates Bhutan 3 new cases among expat workers in Phuntsholing They had entered Bhutan on 14 Oct 2020 And a 70 year old Bhutanese female returnee from pilgrimage in India also tests positive in Phuntsholing , kuenzakarma , Covid19Updates Bhutan Phuntsholing Bhutan India Phuntsholing ,1408,Thimphu 
2020-10-23 04:11:25, Just posted a photo Dodeydra Shedra https t co M889KCzUXA , LovenRamos , ,2112,Bhutan 
2020-10-23 04:11:01, Covid 19 update from Bhutan xf0 x9f x87 xa7 xf0 x9f x87 xb9 Wearing Mask is Mandatory maintain Social Distance use Druk Trace mobile app Wash Hands often Stay Safe xf0 x9f x99 x8f COVID19 BMT Happiness House https t co fb4JItEDCG , bhutan majestic , Covid COVID19 ,1155,Thimphu 
2020-10-23 03:57:21, A two day Advanced Media Literacy Workshop for Parliamentarians is underway in Paro Thirty one Members of Parliament from National Assembly and National Council including Hon ble Speaker and Hon ble Opposition Leader are attending the workshop https t co nw0ZVGquAL , BhutanMediaFdn , ,895,Thimphu 
2020-10-23 03:51:40, PiCoreTeam Another video on pi in Four languages https t co sVrjcym3HD , ragusubedi , ,1021,Thimphu 
2020-10-23 03:49:22, PiCoreTeam My second video on Pi https t co 43Nbe8S8Zx , ragusubedi , ,1021,Thimphu 
2020-10-23 03:47:46, PiCoreTeam My videos on Pi , ragusubedi , ,1021,Thimphu 
2020-10-23 03:39:01, National Situational Update on COVID 19 data as of 22nd October 2020 4 new cases detected over the last 24 hours https t co HUXSPE0a3x , business bhutan , ,11325,Thimphu 
2020-10-23 03:30:28, sowfflll TashiGyeltshen MrsCie DK From this list I liked Kazuo Ishiguro xe2 x80 x99s xe2 x80 x9cthe remains of the day xe2 x80 x9d and Rushdie xe2 x80 x99s xe2 x80 x9cmidnight children xe2 x80 x9d xf0 x9f x98 x8a although I bought JM Coetzee xe2 x80 x99s xe2 x80 x9cDisgrace xe2 x80 x9d couldn xe2 x80 x99t complete it Kiran Desai and Arun Dati xe2 x80 x99s not bad too xf0 x9f xa4 xa3 , DziJ , ,1770,Thimphu 
2020-10-23 03:22:54, Under this graded relaxation Government of India has also decided to restore with immediate effect all existing visas except electronic visa Tourist Visa and Medical Visa https t co BlPphlZRil PMBhutan KuenselOnline BBSBhutan JournalistBt business bhutan BhutanT , Indiainbhutan , ,11696,Thimphu 
2020-10-23 03:20:56, Graded relaxation in visa and travel restrictions To permit all OCI and PIO card holders amp all other foreign nationals intending to visit India for any purpose except on a Tourist Visa to enter through authorized immigration check posts https t co PyO6yYa8vk FMBhutan , Indiainbhutan , ,11696,Thimphu 
2020-10-23 03:06:30, Product made in Bhutan Eternal Knot on white T shirt by Bhutan Post xe2 x8f xa9 https t co m1kDysy2aV https t co jPS6yHU6mp , Druksell1 , ,3,Thimphu 
2020-10-23 02:15:33, xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x87 xae xf0 x9f x87 xb3 hydropower India constructed Mangdechhu Hydroelectric Project in Bhutan get top UK engineers xe2 x80 x99 body award xc2 xa0 India News News https t co JuVZn3hzCA https t co 57NvzMtvfP PMBhutan FMBhutan PIB India PBNS India KuenselOnline WIONews BBSBhutan business bhutan , Indiainbhutan , hydropower ,11696,Thimphu 
2020-10-22 21:02:20, WiseLange CSMC Hamburg MARKKhamburg hkhamburg BLinde87 The answer may be obvious but in the interest of clarity will this be 4 6pm Germany time , davidmhecht , ,530,Thimphu 
2020-10-22 20:30:48, GcwaOnline Druk not your average MONSTER https t co X4SmVshcZj , BhutanBeast , ,42,Thimphu 
2020-10-22 17:55:49, Plot to assassinate PM Modi Maoists xe2 x80 x99 letter suggests xe2 x80 x98Rajiv Gandhi type incident xe2 x80 x99 say police india news Hindustan Times https t co Qr3zMAonXm , SyedSaa1 , ,1506,Thimphu 
2020-10-22 17:35:02, I never trust Saudi Arabia bcoz I remember 1965 war when Egypt and Saudi Arab were with India not with Pakistan only Turkey was with Pakistan who provide anti tank missiles to Pakistan https t co NbshlGwGkb , SyedSaa1 , ,1506,Thimphu 
2020-10-22 16:13:52, SonamDema I suppose for repair works One can see keying for subsequent patching , Bhutan is , ,107,Thimphu 
2020-10-22 14:57:55, Just posted a photo https t co FPPeTus3aM , soonamwalker , ,82,Thimphu 
2020-10-22 13:09:01, covid19 update for bhutanese planning on traveling through India source Royal Bhutan Embassy New Delhi https t co fJ6KmvZfmq , sangaykhandu , covid19 bhutanese ,8078,Thimphu 
2020-10-22 13:08:43, Masterstroke xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 https t co k9KZr1v0Pd , vikrantparate , ,31,Thimphu 
2020-10-22 12:57:30, Sometimes you gotta be decisive enough to be humane , BrezzyNemo , ,17,Thimphu 
2020-10-22 12:06:04, Lil marigolds xf0 x9f x98 x81 https t co wMMq4OVr7V , BidhaChencho , ,117,Paro 
2020-10-22 12:01:38, xf0 x9d x90 x92 xf0 x9d x9f x8f xf0 x9d x9f x8e xf0 x9d x90 x86 xf0 x9d x90 xa2 xf0 x9d x90 xaf xf0 x9d x90 x9e xf0 x9d x90 x9a xf0 x9d x90 xb0 xf0 x9d x90 x9a xf0 x9d x90 xb2 xf0 x9d x90 xa0 xf0 x9d x90 xa8 xf0 x9d x90 xad xf0 x9d x90 x9e xf0 x9d x90 xaf xf0 x9d x90 x9e xf0 x9d x90 xa7 xf0 x9d x90 x9b xf0 x9d x90 x9e xf0 x9d x90 xad xf0 x9d x90 xad xf0 x9d x90 x9e xf0 x9d x90 xab We have revised S10 Giveaway to eTeeru Triple 7 Giveaway Pay to eTeeru Merchants till 15th December 2020 to be eligible Giveaway detail https t co kqZjCUBBdz eteeru bhutan https t co jNMhQUJZVx , TashiCell , eteeru bhutan ,1837,Paro 
2020-10-22 11:55:04, A nourishing sight xf0 x9f x99 x82 https t co GBiX8m8Ubv , sangaykhandu , ,8078,Thimphu 
2020-10-22 11:53:27, Done https t co duoDjaRPDa , LhakpaT71956662 , ,40,Thimphu 
2020-10-22 11:29:20, LatoyaFerns Tell me about it Omg , namgayzam , ,24458,Thimphu 
2020-10-22 10:50:05, Weekly Export Report for Agricultural Produce 11 17 October https t co 75Aaj219XW , moafbhutan , ,497,Thimphu 
2020-10-22 09:31:52, Blood Donation xf0 x9f xa9 xb8 Camp organized by His Majesty xe2 x80 x99s Secretariat and DeSuung in commemoration of The Ninth Royal Wedding Anniversary The Camp is held at DeSsung Club House Donate Blood xf0 x9f xa9 xb8 Saves Lives Thimphu Bhutan https t co plCx2uMLIT , bhutan majestic , ,1155,Thimphu 
2020-10-22 09:14:22, yontenphuntsho9 Plss give me a break , zzezenn , ,2114,Thimphu 
2020-10-22 08:56:08, Why Likes of WB ADB UNDP etc have been learning from Bhutan s development story So no need to be upset Less talk More action Will make the difference to people Keep learning from us https t co SdmAByJzpf , TingKarr8 , WB ADB UNDP difference learning ,55,Thimphu 
2020-10-22 08:34:23, CSI procedures frustrate borrowers https t co rsrIY2xBA4 CSI accesstofinance , sangaykhandu , CSI accesstofinance ,8078,Thimphu 
2020-10-22 07:39:33, JigsNews yontenphuntsho9 jackpot15 xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa1 you want to die , zzezenn , ,2114,Thimphu 
2020-10-22 07:02:39, You may be thinking a lot about your childhood dreams while th More for Virgo https t co ytH6jMhay1 , czdorji , ,2320,Thimphu 
2020-10-22 07:01:13, You may be tempted to use shopping as a form of entertainment More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-10-22 07:01:05, You may have the urge to stay under the covers today as the Mo More for Taurus https t co EECfQYA8HL , cixx67 , ,1508,Thimphu 
2020-10-22 07:00:15, Your friendships are especially important to you with the Moon More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,314,Thimphu 
2020-10-22 06:59:55, Deal done with rgpunjabfc for 2 xef xb8 x8f xe2 x83 xa3 years With blessings from my kuencho sum family friends and my supporters I take this honor of announcing that I am joining my new club for I league season 2020 2021 https t co 85dvqiKREW , Che7cho , ,2283,Thimphu 
2020-10-22 06:30:38, Covid19Updates Bhutan A 45 year old Bhutanese woman who entered from India on 29 Sept 2020 tests positive while in quarantine in Phuntsholing , kuenzakarma , Covid19Updates Bhutan India Phuntsholing ,1408,Thimphu 
2020-10-22 06:28:10, Just posted a photo Bhutan Mind Vacation Tours https t co dAjt8evnsW , BMVTNT , ,66,Thimphu 
2020-10-22 05:30:05, Geeta Mohan Indiainbhutan PMBhutan FMBhutan RuchiraKamboj Good to know but misleading picture accompanying the story , Khampaa , ,3824,Thimphu 
2020-10-22 03:56:41, CabinetDecisions Cabinet approves extension of the Market Intervention Scheme for procurement of apples in Jammu and Kashmir for the year 2020 21 https t co KhOuFm5W2O PMBhutan PMOIndia MEAIndia IndianDiplomacy PBNS India FMBhutan DDNewslive KuenselOnline BhutanT , Indiainbhutan , CabinetDecisions ,11696,Thimphu 
2020-10-22 03:51:27, TenzingLamsang How about humjaiga in Darjeeling , yeshitenzin12 , ,0,Thimphu 
2020-10-22 03:39:05, xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x87 xae xf0 x9f x87 xb3 hydropower India assisted Mangdechhu hydroelectric project in Bhutan wins prestigious award https t co WBUKn1mdmw PMBhutan PMOIndia FMBhutan BhutanMoea PIB India KuenselOnline BBSBhutan BhutanTODAY IndianDiplomacy PBNS India , Indiainbhutan , hydropower ,11696,Thimphu 
2020-10-22 03:37:59, National Situational Update on COVID 19 data as of 21st October 2020 1 new case detected over the last 24 hours The 45 year old Bhutanese woman entered Bhutan from India on 29 Sept 2020 She was quarantined in Phuntsholing and is now being moved to the isolation https t co hte3WPNckn , business bhutan , ,11325,Thimphu 
2020-10-22 03:37:31, xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x87 xae xf0 x9f x87 xb3 hydropower India assisted Mangdechhu hydroelectric project in Bhutan wins prestigious award Deccan Herald https t co nirreupXQT PMBhutan FMBhutan PMOIndia MEAIndia IndianDiplomacy PIB India livemint JournalistBt KuenselOnline BBSBhutan , Indiainbhutan , hydropower ,11696,Thimphu 
2020-10-22 03:07:54, Product made in Bhutan Bhutanese handwoven Sling bag by RENEW xe2 x8f xa9 https t co ZbYP9ICO6w https t co AwL0VCatsJ , Druksell1 , ,3,Thimphu 
2020-10-22 03:04:25, The story behind Thailand s Hunger Games protest salute The Japan Times https t co xeHg1vKFFR , DziJ , ,1770,Thimphu 
2020-10-22 02:58:29, passangyt Blue pine trees have been dying in Thimphu Valley for last 2 3 years The NRDCL is undertaking what is called a salvage logging a practice of xc2 xa0removing trees that have been damaged by xc2 xa0fire amp disease , pnamgyel , ,687,Thimphu 
2020-10-22 02:48:43, Not sure how many of you trust Quora but it says Conviction is the verdict and acknowledgment you did the crime imprisonment is where you serve your sentence set forth by that conviction https t co fadxtoU5c6 , ChhedupSangay , ,1164,Thimphu 
2020-10-22 02:46:24, brianschatz kumailn U didn t say that about Biden He has got a lot of sponsors there Trump is a business man Which one makes more sense , chunjurrinchhen , ,179,Thimphu 
2020-10-22 02:40:09, jackpot15 chokey JigsNews Because you are better at handling the balls no puns intended xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 , DziJ , ,1770,Thimphu 
2020-10-22 02:37:19, Sentenced to imprisonment is interesting Sentence wouldn t necessarily mean imprisonment Or it would Some judicial interpretation needed here , ChhedupSangay , ,1164,Thimphu 
2020-10-22 02:19:54, Earning my stripes AutumnInTheThunderDragon Motithang https t co NIT9e03c4g , LovenRamos , AutumnInTheThunderDragon ,2112,Bhutan 
2020-10-22 01:17:19, xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x87 xae xf0 x9f x87 xb3 hydropower India assisted Mangdechhu hydroelectric project in Bhutan wins prestigious award https t co 8duIVzWdD0 PMBhutan PMOIndia MEAIndia FMBhutan BhutanMoea WIONews livemint KuenselOnline BBSBhutan business bhutan JournalistBt BhutanChamber , Indiainbhutan , hydropower ,11696,Thimphu 
